ID,name,Food Group,Calories,Fat,Protein,Carbohydrate,Sugars,Fiber,Saturated Fat,Calcium,Iron,Potassium,Magnesium,Vitamin A,Vitamin C,Vitamin B12,Vitamin E,Phosphorus,Sodium,Zinc,Copper,Manganese,Selenium,Thiamin,Riboflavin,Niacin,Vitamin B6,Folate,Choline,Vitamin D,Vitamin K
175090,Tea Lemon Sweetened,Beverages,35.0,0.06,0.01,8.61,8.33,0.1,0.008,2,0.02,15,1,0,0.0,0.0,0.0,0,2,0.01,0.007000000000000000,0.124,0.1,0.001,0.0,0.011000000000000000,0.001,0,0.0,0,0.0
175088,Tea Lemon Unsweetened,Beverages,345.0,0.18,7.4,78.52,4.52,5.0,0.047,28,0.75,3453,139,0,0.0,0.0,0.09,107,55,0.98,0.331,30.67,3.0,0.017,0.5580000000000000,6.168000000000000,0.223,61,66.4,0,0.0
168753,Tequila Sunrise,Beverages,110.0,0.1,0.3,11.3,0.0,0.0,0.0,0,0.02,10,7,5,19.3,0.0,0.0,10,57,0.6,0.042,0.014000000000000000,0.0,0.038,0.016,0.19,0.05,11,0.0,0,0.0
789634,Tom Collins,Beverages,123.0,0.08,0.08,16.11,16.11,0.0,0.006,2,0.09,22,1,0,2.0,0.0,0.0,6,77,0.06,0.005,0.0,0.3,0.011000000000000000,0.009000000000000000,0.003,0.0,0,0.7,0,0.0
171869,Tonic Water,Beverages,34.0,0.0,0.0,8.8,8.8,0.0,0.0,1,0.01,0,0,0,0.0,0.0,0.0,0,12,0.1,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
174832,Unsweetened Almond Milk,Beverages,15.0,0.96,0.4,1.31,0.81,0.2,0.08,184,0.28,67,6,0,0.0,0.0,6.33,9,72,0.06,0.02,0.04,0.1,0.0,0.01,0.07,0.0,1,3.1,41,0.0
173187,Unsweetened Chocolate Almond Milk,Beverages,21.0,1.46,0.83,1.25,0.0,0.4,0.0,188,0.45,96,10,62,0.0,0.0,4.19,17,75,0.07,0.029000000000000000,0.0,0.2,0.06,0.047,0.075,0.015,1,0.0,42,0.0
171942,Unsweetened Rice Milk,Beverages,47.0,0.97,0.28,9.17,5.28,0.3,0.0,118,0.2,27,11,63,0.0,0.63,0.47,56,39,0.13,0.037000000000000000,0.282,2.2,0.027000000000000000,0.142,0.39,0.039,2,2.1,42,0.2
174173,Vegetable And Fruit Juice Drink Reduced Calorie Added Vitamin C,Beverages,4.0,0.0,0.0,1.1,0.63,0.0,0.0,8,0.3,24,1,105,25.1,0.0,1.13,1,14,0.01,0.012,0.005,0.0,0.001,0.001,0.013000000000000000,0.004,0,0.2,0,0.1
173166,Vitamin Fortified Water,Beverages,5.0,0.0,0.0,1.25,0.0,0.0,0.0,0,0.0,8,0,0,25.0,0.25,0.56,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.083,0,0.0,0,0.0
174818,Vodka,Beverages,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.01,1,0,0,0.0,0.0,0.0,5,1,0.0,0.01,0.0,0.0,0.005,0.007000000000000000,0.0,0.0,0,0.0,0,0.0
789647,Vodka And Cola,Beverages,89.0,0.19,0.0,7.8,7.48,0.0,0.0,1,0.02,4,0,0,0.0,0.0,0.0,8,3,0.08,0.01,0.0,0.1,0.001,0.001,0.003,0.0,0,0.2,0,0.0
789646,Vodka And Lemonade,Beverages,93.0,0.0,0.0,9.02,8.71,0.0,0.0,1,0.01,8,1,0,2.3,0.0,0.0,2,5,0.02,0.017,0.0,0.1,0.003,0.003,0.01,0.003,1,0.4,0,0.0
789645,Vodka And Soda,Beverages,59.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.02,2,1,0,0.0,0.0,0.0,1,16,0.08,0.01,0.0,0.0,0.002,0.001,0.003,0.0,0,0.0,0,0.0
789650,Vodka And Water,Beverages,59.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.01,1,1,0,0.0,0.0,0.0,1,3,0.02,0.013000000000000000,0.0,0.0,0.002,0.001,0.003,0.0,0,0.0,0,0.0
175096,Well Water,Beverages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,1,0,0.0,0.0,0.0,0,5,0.01,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
174819,Whiskey,Beverages,250.0,0.0,0.0,0.1,0.1,0.0,0.0,0,0.02,1,0,0,0.0,0.0,0.0,3,0,0.02,0.014000000000000000,0.008,0.0,0.008,0.001,0.05,0.0,0,0.0,0,0.0
789638,Whiskey And Cola,Beverages,89.0,0.19,0.0,7.8,7.48,0.0,0.0,1,0.02,4,0,0,0.0,0.0,0.0,8,3,0.08,0.01,0.0,0.1,0.001,0.001,0.003,0.0,0,0.2,0,0.0
789640,Whiskey And Ginger Ale,Beverages,83.0,0.0,0.0,6.59,6.7,0.0,0.0,2,0.14,1,1,0,0.0,0.0,0.0,1,6,0.05,0.019,0.0,0.1,0.001,0.001,0.003,0.0,0,0.0,0,0.0
789636,Whiskey And Soda,Beverages,59.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.02,2,1,0,0.0,0.0,0.0,1,16,0.08,0.01,0.0,0.0,0.002,0.001,0.003,0.0,0,0.0,0,0.0
789637,Whiskey And Water,Beverages,59.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.01,1,1,0,0.0,0.0,0.0,1,3,0.02,0.013000000000000000,0.0,0.0,0.002,0.001,0.003,0.0,0,0.0,0,0.0
789635,Whiskey Sour,Beverages,123.0,0.08,0.08,16.11,16.11,0.0,0.006,2,0.09,22,1,0,2.0,0.0,0.0,6,77,0.06,0.005,0.0,0.3,0.011000000000000000,0.009000000000000000,0.003,0.0,0,0.7,0,0.0
789654,White Russian,Beverages,176.0,7.14,2.15,11.46,9.56,0.0,4.8180000000000000,73,0.05,96,7,66,0.6,0.13,0.17,66,43,0.28,0.016,0.0,2.3,0.022000000000000000,0.135,0.102,0.034,2,12.9,0,0.9
174837,White Wine,Beverages,82.0,0.0,0.07,2.6,0.96,0.0,0.0,9,0.27,71,10,0,0.0,0.0,0.0,18,5,0.12,0.004,0.11700000000000000,0.1,0.005,0.015,0.10800000000000000,0.05,1,4.3,0,0.4
174157,Wine Non-Alcoholic,Beverages,6.0,0.0,0.5,1.1,1.1,0.0,0.0,9,0.4,88,10,0,0.0,0.0,0.0,15,7,0.08,0.011000000000000000,0.0,0.2,0.0,0.01,0.1,0.02,1,5.0,0,0.0
789682,Wine Spritzer,Beverages,49.0,0.0,0.04,1.62,0.47,0.0,0.0,7,0.22,60,7,0,0.0,0.0,0.0,12,11,0.12,0.007000000000000000,0.0,0.1,0.003,0.014000000000000000,0.099,0.032,1,3.0,0,0.0
174828,Yellow Green Colored Citrus Soft Drink With Caffeine,Beverages,49.0,0.0,0.0,12.83,12.9,0.0,0.0,13,0.02,2,3,0,0.0,0.0,0.0,0,18,0.0,0.005,0.0,0.2,0.025,0.34,2.0,0.2,0,0.3,0,0.0
174825,Zevia Cola,Beverages,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
173192,Zinfandel,Beverages,88.0,0.0,0.07,2.86,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
789672,Zombie,Beverages,96.0,0.04,0.15,9.26,7.17,0.1,0.004,9,0.09,61,5,4,7.2,0.0,0.03,6,5,0.04,0.027000000000000000,0.0,0.1,0.013000000000000000,0.02,0.19400000000000000,0.023,5,1.5,0,0.1
784296,Bean Chips,Snacks,450.0,21.6,14.4,53.18,1.08,10.1,2.872,36,4.04,548,98,1,1.7,0.0,3.28,256,409,2.46,0.49700000000000000,0.0,10.3,0.509,0.157,2.926,0.44,241,51.9,0,3.1
784634,Breadsticks Hard Whole Wheat,Snacks,411.0,10.87,13.23,68.15,3.29,7.2,2.11,28,4.03,250,100,0,0.0,0.0,0.89,263,577,2.16,0.37800000000000000,0.0,47.8,0.636,0.324,5.87,0.22900000000000000,100,20.1,0,2.9
167734,Breakfast Bar Corn Flake Crust With Fruit,Snacks,376.0,7.5,4.4,72.8,35.1,2.1,1.5,41,4.86,197,27,608,0.0,0.0,0.76,103,337,4.1,0.1,0.0,15.0,1.0,1.1,13.5,1.4,108,34.3,0,13.8
785137,Breakfast Bar Nfs,Snacks,377.0,7.5,4.4,72.9,35.1,2.1,1.5,41,4.86,197,27,608,0.0,0.0,0.76,103,297,4.1,0.1,0.0,15.0,1.0,1.1,13.5,1.4,108,34.3,0,13.8
785223,Cheese Flavored Corn Snacks,Snacks,560.0,36.01,5.85,53.53,3.19,1.4,5.36,56,2.53,182,17,0,0.0,0.48,4.18,133,942,0.4,0.032,0.0,8.1,0.16,0.159,4.706,0.079,57,11.6,0,1.3
785220,Corn Chips Flavored,Snacks,542.0,34.02,6.11,56.34,0.27,4.0,4.416,137,1.19,143,71,3,0.0,0.0,7.3,192,509,1.28,0.1,0.0,7.5,0.047,0.077,0.8340000000000000,0.165,8,12.0,0,6.3
785219,Corn Chips Plain,Snacks,534.0,33.1,6.12,56.45,0.27,4.0,4.297,137,1.19,143,71,3,0.0,0.0,7.17,192,818,1.28,0.1,0.0,7.5,0.047,0.077,0.835,0.166,8,12.0,0,6.2
785164,Crackers Breakfast Biscuit,Snacks,427.0,15.06,7.12,71.01,22.83,7.3,2.235,46,3.94,276,78,1,0.2,0.0,1.4,234,397,1.55,0.28,0.0,9.9,0.34300000000000000,0.153,4.079,0.14400000000000000,39,19.8,0,13.5
785180,Crackers Flatbread,Snacks,412.0,8.25,9.85,75.23,2.92,10.2,0.7440000000000000,24,3.51,224,58,0,0.0,0.0,3.87,196,632,1.68,0.198,0.0,34.8,0.402,0.226,4.042,0.16,91,14.6,0,3.6
785187,Crackers Rice And Nuts,Snacks,429.0,8.85,10.78,77.41,0.37,0.8,0.34600000000000000,21,0.29,278,164,0,0.0,0.0,3.01,368,360,2.27,0.36,0.0,23.5,0.406,0.184,5.357,0.519,24,34.6,0,2.2
785200,Crackers Sandwich Cheese Filled,Snacks,479.0,25.09,7.66,56.05,9.92,2.5,5.271,11,2.65,112,27,3,0.0,0.01,2.25,103,595,0.64,0.115,0.0,17.4,0.4,0.27400000000000000,4.124,0.067,98,12.3,0,7.0
785196,Crackers Sandwich Peanut Butter Filled,Snacks,482.0,25.0,7.5,57.14,10.0,2.5,5.06,0,2.7,110,27,0,0.0,0.0,2.29,87,575,0.6,0.11700000000000000,0.0,17.6,0.409,0.272,4.215,0.066,100,11.8,0,7.0
785207,Crackers Wheat,Snacks,441.0,15.26,8.94,70.14,8.34,8.6,2.636,64,2.99,314,91,0,0.0,0.0,1.48,316,702,2.13,0.34700000000000000,0.0,10.0,0.233,0.083,4.3260000000000000,0.214,33,27.2,0,20.7
785209,Crackers Wheat Flavored,Snacks,441.0,15.26,8.94,70.14,8.34,8.6,2.636,64,2.99,314,91,0,0.0,0.0,1.48,316,702,2.13,0.34700000000000000,0.0,10.0,0.233,0.083,4.3260000000000000,0.214,33,27.2,0,20.7
785208,Crackers Wheat Plain,Snacks,441.0,15.26,8.94,70.14,8.34,8.6,2.636,64,2.99,314,91,0,0.0,0.0,1.48,316,702,2.13,0.34700000000000000,0.0,10.0,0.233,0.083,4.3260000000000000,0.214,33,27.2,0,20.7
785203,Crackers Woven Wheat,Snacks,441.0,15.26,8.94,70.14,8.34,8.6,2.636,64,2.99,314,91,0,0.0,0.0,1.48,316,702,2.13,0.34700000000000000,0.0,10.0,0.233,0.083,4.3260000000000000,0.214,33,27.2,0,20.7
785205,Crackers Woven Wheat Flavored,Snacks,441.0,15.26,8.94,70.14,8.34,8.6,2.636,64,2.99,314,91,0,0.0,0.0,1.48,316,702,2.13,0.34700000000000000,0.0,10.0,0.233,0.083,4.3260000000000000,0.214,33,27.2,0,20.7
785204,Crackers Woven Wheat Plain,Snacks,441.0,15.26,8.94,70.14,8.34,8.6,2.636,64,2.99,314,91,0,0.0,0.0,1.48,316,702,2.13,0.34700000000000000,0.0,10.0,0.233,0.083,4.3260000000000000,0.214,33,27.2,0,20.7
168127,Extruded Corn Chips,Snacks,557.0,33.4,6.6,57.4,1.41,4.4,4.344000000000000,124,1.7,185,70,4,2.0,0.0,1.36,184,15,0.85,0.249,0.0,6.7,0.14,0.16,1.48,0.21,7,18.1,0,33.6
173131,Popcorn Microwave,Snacks,402.0,6.1,10.72,76.04,0.65,13.6,1.1840000000000000,14,2.87,284,124,13,0.0,0.0,0.41,304,571,2.8,0.262,1.085,6.9,0.07,0.151,2.099,0.21,18,13.0,0,1.1
174650,Milk And Cereal Bar,Snacks,413.0,10.98,6.47,72.05,45.97,0.4,9.114000000000000,410,5.99,254,21,188,15.4,2.0,0.42,155,319,0.84,0.049,0.20600000000000000,7.7,0.615,0.696,8.194000000000000,0.8190000000000000,98,31.0,68,2.5
785243,Popcorn Air-Popped Unbuttered,Snacks,385.0,4.52,12.89,77.47,0.87,14.4,0.634,7,3.18,328,143,10,0.0,0.0,0.29,357,162,3.07,0.261,0.0,0.0,0.10400000000000000,0.083,2.299,0.156,31,21.1,0,1.2
785244,Popcorn Air-Popped With Added Butter Or Margarine,Snacks,425.0,14.87,11.02,65.75,0.74,12.2,5.959,9,2.7,282,122,121,0.0,0.02,1.74,306,238,2.61,0.221,0.0,0.1,0.08900000000000000,0.075,1.954,0.361,27,20.2,0,7.8
785270,Popcorn Caramel Coated,Snacks,428.0,12.7,3.77,78.47,52.77,5.2,3.5810000000000000,43,1.73,108,35,2,0.0,0.01,1.19,82,512,0.58,0.11800000000000000,0.0,3.6,0.064,0.069,2.1830000000000000,0.028000000000000000,5,23.3,0,12.4
785274,Popcorn Chips Other Flavors,Snacks,438.0,11.19,10.19,74.18,0.79,4.9,1.5530000000000000,148,1.49,252,90,4,0.2,0.0,4.11,295,587,1.07,0.102,0.0,14.5,0.204,0.259,0.389,0.16700000000000000,15,21.7,0,19.5
785273,Popcorn Chips Plain,Snacks,438.0,11.19,10.19,74.18,0.79,4.9,1.5530000000000000,148,1.49,252,90,4,0.2,0.0,4.11,295,587,1.07,0.102,0.0,14.5,0.204,0.259,0.389,0.16700000000000000,15,21.7,0,19.5
785275,Popcorn Chips Sweet Flavors,Snacks,454.0,13.48,8.75,74.63,11.59,4.2,1.834,127,1.28,217,77,3,0.2,0.0,4.09,253,243,0.92,0.08800000000000000,0.0,12.6,0.175,0.225,0.33400000000000000,0.14300000000000000,13,18.6,0,16.8
785252,Popcorn Microwave Butter Flavored,Snacks,538.0,31.07,8.69,55.99,0.3,10.1,14.785,23,2.0,431,105,9,0.0,0.0,2.87,258,763,2.25,0.201,0.0,7.1,0.042,0.06,1.5220000000000000,0.295,15,15.4,0,4.2
785254,Popcorn Microwave Cheese Flavored,Snacks,536.0,30.95,8.65,55.77,0.3,10.1,14.726000000000000,23,1.99,429,105,9,0.0,0.0,2.86,257,914,2.24,0.2,0.0,7.1,0.042,0.06,1.516,0.294,15,15.3,0,4.2
785240,Popcorn,Snacks,538.0,31.07,8.69,55.99,0.3,10.1,14.785,23,2.0,431,105,9,0.0,0.0,2.87,258,763,2.25,0.201,0.0,7.1,0.042,0.06,1.5220000000000000,0.295,15,15.4,0,4.2
787033,Potato Chips Baked Flavored,Snacks,467.0,18.11,4.97,71.04,4.99,4.8,2.6180000000000000,124,0.8,717,43,0,0.0,0.0,2.17,273,744,0.45,0.10400000000000000,0.0,8.1,0.33800000000000000,0.07,4.07,0.507,0,31.4,0,7.2
785289,Pretzel Chips Hard Flavored,Snacks,370.0,2.82,9.68,77.52,2.13,3.3,0.377,27,4.43,215,28,0,2.0,0.0,0.45,123,2579,1.01,0.152,0.0,4.2,0.409,0.32,5.082,0.071,175,28.4,0,2.7
785288,Pretzel Chips Hard Plain,Snacks,375.0,2.86,9.8,78.43,2.16,3.3,0.381,27,4.48,218,28,0,2.0,0.0,0.46,125,2155,1.02,0.153,0.0,4.3,0.414,0.324,5.141,0.07200000000000000,177,28.8,0,2.7
785283,Pretzels Hard Flavored,Snacks,388.0,3.88,9.92,79.44,2.18,3.4,0.522,27,4.53,220,29,0,2.1,0.0,0.58,126,1302,1.03,0.154,0.0,4.3,0.419,0.32800000000000000,5.208000000000000,0.073,179,29.2,0,3.9
785284,Pretzels Hard Multigrain,Snacks,381.0,2.96,10.15,80.08,2.17,4.2,0.396,28,4.7,242,40,0,2.1,0.0,0.49,145,1216,1.16,0.17300000000000000,0.0,5.8,0.426,0.337,5.433,0.098,179,30.4,0,2.8
785298,Pretzels Hard Peanut Butter Filled,Snacks,454.0,19.0,14.04,60.79,4.95,3.9,3.688,34,3.62,333,75,0,1.4,0.0,3.33,196,1119,1.52,0.244,0.0,4.3,0.331,0.284,7.853,0.196,149,40.5,0,2.0
785293,Pretzels Hard White Chocolate Coated,Snacks,442.0,14.12,5.94,74.77,44.09,1.2,8.001,94,1.82,172,19,4,0.2,0.22,0.52,115,443,0.63,0.13,0.0,4.2,0.20800000000000000,0.363,2.379,0.068,71,21.0,0,4.0
785294,Pretzels Hard Yogurt Coated,Snacks,435.0,12.1,5.94,76.64,45.42,1.1,9.863,96,1.78,173,21,0,0.2,0.26,0.58,107,442,0.62,0.11,0.0,4.3,0.20800000000000000,0.355,2.145,0.068,71,19.2,0,4.1
785316,Pretzels Soft Filled With Cheese,Snacks,338.0,5.28,10.23,62.5,0.46,1.5,2.0780000000000000,111,3.44,101,22,29,0.0,0.21,0.54,140,306,1.29,0.114,0.0,18.6,0.359,0.298,3.728,0.03,24,17.2,0,2.5
785318,Pretzels Soft Multigrain,Snacks,332.0,3.16,8.55,69.16,0.26,3.7,0.6920000000000000,25,4.24,140,49,0,0.0,0.0,0.58,123,519,1.24,0.168,0.0,20.1,0.415,0.304,4.713,0.081,27,20.4,0,2.7
785299,Pretzels Soft,Snacks,341.0,4.03,8.07,68.23,0.25,1.7,1.2920000000000000,23,3.86,87,21,8,0.0,0.0,0.56,78,803,0.92,0.124,0.0,16.9,0.40300000000000000,0.285,4.199,0.02,24,17.6,0,2.7
173006,Rice And Wheat Cereal Bar,Snacks,409.0,9.09,9.09,72.73,31.8,1.8,0.0,31,2.56,143,46,0,0.0,0.0,2.94,136,428,1.78,0.185,1.4070000000000000,24.9,0.682,0.773,9.091000000000000,0.909,15,22.4,0,1.2
173161,Rice Crackers,Snacks,416.0,5.0,10.0,82.64,0.0,0.0,0.0,0,0.0,243,156,0,0.0,0.0,1.26,362,233,2.2,0.301,4.071000000000000,25.5,0.436,0.10100000000000000,5.537000000000000,0.5540000000000000,22,33.4,0,2.1
785237,Snack Mix,Snacks,501.0,25.61,7.0,62.68,1.77,3.3,3.594,81,2.37,181,48,1,0.4,0.17,4.04,168,757,0.95,0.086,0.0,6.4,0.179,0.152,3.0190000000000000,0.122,59,16.9,0,7.3
168857,Corn Cakes,Snacks,387.0,2.4,8.1,83.4,23.47,1.9,0.42,19,1.4,157,114,70,0.0,0.0,0.0,157,488,2.0,0.42,1.815,9.9,0.25,0.05,5.15,0.14,19,0.0,0,0.0
169682,Potato Chips Cheese-Flavor,Snacks,496.0,27.2,8.5,57.7,0.0,5.2,8.6,72,1.84,1528,75,10,54.1,0.0,0.0,299,458,0.91,0.25,0.446,0.0,0.155,0.158,5.0,0.348,0,0.0,0,0.0
169677,Potato Chips Plain Salted,Snacks,532.0,33.98,6.39,53.83,0.33,3.1,3.4,21,1.28,1196,63,0,21.6,0.0,10.45,153,527,1.09,0.23400000000000000,0.43,2.5,0.213,0.08800000000000000,4.762,0.531,29,12.1,0,22.1
170649,Potato Chips Plain Unsalted,Snacks,536.0,34.6,7.0,52.9,0.22,4.8,10.96,24,1.63,1275,67,0,31.1,0.0,9.11,165,8,1.09,0.306,0.44,8.1,0.16700000000000000,0.19700000000000000,3.827,0.66,45,37.5,0,22.1
168854,Potato Sticks,Snacks,522.0,34.4,6.7,53.3,0.22,3.4,8.88,18,2.27,1237,64,0,47.3,0.0,9.11,172,633,0.99,0.315,0.423,8.1,0.096,0.11600000000000000,4.785,0.32,40,34.9,0,22.1
173160,Shrimp Cracker,Snacks,426.0,17.86,7.14,59.09,21.43,5.6,5.357,20,1.91,193,72,0,0.0,0.02,3.28,191,571,1.38,0.221,2.14,33.1,0.264,0.091,2.6310000000000000,0.21600000000000000,23,17.6,0,12.8
168865,Taro Chips,Snacks,498.0,24.9,2.3,68.1,3.82,7.2,6.43,60,1.2,755,84,7,5.0,0.0,11.34,131,342,0.38,0.28,0.001,1.8,0.174,0.029000000000000000,0.515,0.43800000000000000,20,44.3,0,18.0
173140,Soy chips,Snacks,385.0,7.35,26.5,53.15,1.8,3.5,1.102,171,5.2,7,170,0,0.0,0.0,1.01,7,842,1.5,2.456,2.039,12.1,0.33300000000000000,0.349,2.978,0.513,240,110.9,0,11.9
167969,Nuts Mix,Snacks,484.0,31.9,14.2,44.9,23.88,5.0,6.09,109,3.39,648,161,0,1.3,0.0,8.4,387,121,3.14,0.8440000000000000,1.062,15.4,0.413,0.22400000000000000,4.405,0.259,52,30.7,0,6.5
787048,Vegetable Chips,Snacks,495.0,26.56,4.72,59.2,6.9,7.8,1.824,66,1.6,1052,70,53,8.5,0.0,6.5,164,302,0.82,0.332,0.0,2.1,0.18,0.095,2.2680000000000000,0.5380000000000000,52,29.5,0,31.0
